question_id,related_comment_id,jaccard_distance,length_difference,cosine_similarity,bigram_similarity,w2v_cosine_similarity,relevance
Q271,Q271_R70_C8,0.94,436,0.917,1.0,0.288,Bad
Q271,Q271_R70_C9,0.893,182,0.948,0.971,0.543,Bad
Q271,Q271_R70_C10,0.922,3,0.918,1.0,0.435,Bad
Q271,Q271_R71_C1,0.947,53,0.88,1.0,0.306,Bad
Q271,Q271_R71_C2,0.945,728,0.943,0.995,0.428,Bad
Q271,Q271_R71_C3,0.915,272,0.926,1.0,0.282,Bad
Q271,Q271_R71_C4,0.959,768,0.918,1.0,0.082,Bad
Q271,Q271_R71_C5,0.952,67,0.923,1.0,0.354,Bad
Q271,Q271_R71_C6,0.934,663,0.953,1.0,0.462,Bad
Q271,Q271_R71_C7,0.912,12,0.912,0.986,0.48,Bad
Q271,Q271_R71_C8,0.895,210,0.946,0.991,0.528,Bad
Q271,Q271_R71_C9,0.928,847,0.945,0.996,0.277,Bad
Q271,Q271_R71_C10,0.911,321,0.925,0.984,0.24,Bad
Q271,Q271_R74_C1,0.938,134,0.864,1.0,0.392,Bad
Q271,Q271_R74_C2,0.918,38,0.943,1.0,0.428,Bad
Q271,Q271_R74_C3,1.0,140,0.787,1.0,0.314,Bad
Q271,Q271_R74_C4,0.943,100,0.863,1.0,0.346,Bad
Q271,Q271_R74_C5,0.921,62,0.93,1.0,0.439,Bad
Q271,Q271_R74_C6,0.914,283,0.91,1.0,0.21,Bad
Q271,Q271_R74_C7,0.911,433,0.93,1.0,0.192,Bad
Q271,Q271_R74_C8,0.955,525,0.91,1.0,0.023,Bad
Q271,Q271_R74_C9,0.922,359,0.92,1.0,0.244,Bad
Q271,Q271_R74_C10,1.0,54,0.432,1.0,-0.106,Bad
Q272,Q272_R8_C1,0.913,150,0.972,0.993,0.4,PotentiallyUseful
Q272,Q272_R8_C2,0.947,354,0.918,1.0,0.463,Bad
Q272,Q272_R8_C3,0.869,259,0.962,0.995,0.316,PotentiallyUseful
Q272,Q272_R8_C4,0.948,346,0.956,1.0,0.577,Bad
Q272,Q272_R8_C5,0.874,224,0.957,0.995,0.348,PotentiallyUseful
Q272,Q272_R8_C6,0.974,356,0.923,1.0,0.492,Bad
Q272,Q272_R8_C7,0.858,276,0.976,0.995,0.461,Bad
Q272,Q272_R8_C8,0.864,68,0.97,0.983,0.481,PotentiallyUseful
Q272,Q272_R8_C9,0.88,2,0.977,0.994,0.455,Bad
Q272,Q272_R8_C10,0.886,150,0.965,1.0,0.525,PotentiallyUseful
Q272,Q272_R14_C1,0.97,416,0.869,1.0,0.402,PotentiallyUseful
Q272,Q272_R14_C2,0.942,402,0.887,1.0,0.315,PotentiallyUseful
Q272,Q272_R14_C3,0.89,348,0.948,1.0,0.454,PotentiallyUseful
Q272,Q272_R14_C4,0.963,344,0.95,1.0,0.435,PotentiallyUseful
Q272,Q272_R14_C5,0.956,407,0.846,1.0,0.2,Bad
Q272,Q272_R14_C6,0.972,386,0.894,1.0,0.334,Bad
Q272,Q272_R14_C7,0.912,394,0.941,1.0,0.595,Bad
Q272,Q272_R14_C8,1.0,425,0.524,1.0,0.083,Bad
Q272,Q272_R14_C9,0.918,372,0.932,1.0,0.673,Bad
Q272,Q272_R14_C10,0.966,283,0.954,1.0,0.201,Bad
Q272,Q272_R15_C1,0.948,353,0.89,1.0,0.121,Good
Q272,Q272_R15_C2,0.962,352,0.895,1.0,0.472,Bad
Q272,Q272_R15_C3,0.957,270,0.93,1.0,0.207,PotentiallyUseful
Q272,Q272_R15_C4,0.949,331,0.871,1.0,0.273,Bad
Q272,Q272_R15_C5,0.922,335,0.924,1.0,0.41,PotentiallyUseful
Q272,Q272_R15_C6,0.914,306,0.924,1.0,0.461,Good
Q272,Q272_R15_C7,0.844,158,0.953,1.0,0.391,Bad
Q272,Q272_R15_C8,0.987,368,0.807,1.0,0.165,Bad
Q272,Q272_R15_C9,0.935,346,0.925,1.0,0.341,Good
Q272,Q272_R15_C10,0.959,380,0.919,1.0,0.589,Bad
Q272,Q272_R23_C1,0.957,410,0.81,1.0,0.093,Bad
Q272,Q272_R23_C2,0.885,42,0.956,1.0,0.373,PotentiallyUseful
Q272,Q272_R23_C3,0.861,5,0.94,0.994,0.415,PotentiallyUseful
Q272,Q272_R23_C4,0.946,365,0.941,1.0,0.36,Bad
Q272,Q272_R23_C5,0.84,108,0.975,0.993,0.667,Bad
Q272,Q272_R23_C6,0.908,349,0.918,0.99,0.579,Bad
Q272,Q272_R23_C7,0.908,349,0.918,0.99,0.579,Bad
Q272,Q272_R23_C8,0.942,306,0.911,1.0,0.484,Bad
Q272,Q272_R23_C9,0.962,353,0.947,1.0,0.35,Bad
Q272,Q272_R23_C10,0.962,353,0.947,1.0,0.35,Bad
Q272,Q272_R30_C1,1.0,222,0.58,1.0,-0.094,Bad
Q272,Q272_R30_C2,0.973,374,0.901,1.0,0.249,Bad
Q272,Q272_R30_C3,0.95,332,0.929,1.0,0.277,Bad
Q272,Q272_R30_C4,0.965,310,0.924,1.0,0.323,Bad
Q272,Q272_R30_C5,0.9,255,0.949,1.0,0.382,PotentiallyUseful
Q272,Q272_R30_C6,0.923,264,0.92,1.0,0.242,Bad
Q272,Q272_R30_C7,0.929,307,0.947,1.0,0.444,Bad
Q272,Q272_R30_C8,0.917,323,0.947,0.991,0.537,Bad
Q272,Q272_R30_C9,0.946,368,0.888,1.0,0.305,Bad
Q272,Q272_R30_C10,0.902,277,0.936,0.991,0.415,Bad
Q272,Q272_R31_C1,0.904,293,0.865,1.0,0.298,PotentiallyUseful
Q272,Q272_R31_C2,0.928,319,0.961,1.0,0.545,Bad
Q272,Q272_R31_C3,0.875,293,0.955,0.973,0.684,PotentiallyUseful
Q272,Q272_R31_C4,0.923,342,0.957,0.99,0.38,Bad
Q272,Q272_R31_C5,0.838,35,0.969,0.984,0.508,PotentiallyUseful
Q272,Q272_R31_C6,0.87,220,0.964,0.984,0.489,PotentiallyUseful
Q272,Q272_R31_C7,0.938,213,0.932,1.0,0.333,PotentiallyUseful
Q272,Q272_R31_C8,0.914,240,0.954,1.0,0.423,Bad
Q272,Q272_R31_C9,0.947,358,0.921,1.0,0.547,Bad
Q272,Q272_R31_C10,0.985,414,0.616,1.0,0.215,Bad
Q272,Q272_R34_C1,0.973,376,0.854,1.0,0.397,Bad
Q272,Q272_R34_C2,0.944,281,0.899,1.0,0.171,Bad
Q272,Q272_R34_C3,0.964,303,0.88,1.0,-0.068,Bad
Q272,Q272_R34_C4,0.875,145,0.962,0.986,0.453,Bad
Q272,Q272_R34_C5,0.89,246,0.971,0.995,0.31,Bad
Q272,Q272_R34_C6,1.0,416,0.723,1.0,0.086,Bad
Q272,Q272_R34_C7,0.893,284,0.929,1.0,0.455,Bad
Q272,Q272_R34_C8,0.92,262,0.885,1.0,0.397,Bad
Q272,Q272_R34_C9,0.872,226,0.953,1.0,0.38,Bad
Q272,Q272_R34_C10,0.892,137,0.965,1.0,0.274,Bad
Q272,Q272_R40_C1,0.903,381,0.939,1.0,0.512,PotentiallyUseful
Q272,Q272_R40_C2,0.838,408,0.976,0.979,0.495,PotentiallyUseful
Q272,Q272_R40_C3,0.835,62,0.979,0.971,0.647,Bad
Q272,Q272_R40_C4,0.906,53,0.98,1.0,0.594,PotentiallyUseful
Q272,Q272_R40_C5,0.942,282,0.926,1.0,0.251,Bad
Q272,Q272_R40_C6,0.903,377,0.957,0.996,0.421,PotentiallyUseful
Q272,Q272_R40_C7,0.794,46,0.982,0.959,0.703,PotentiallyUseful
Q272,Q272_R40_C8,0.892,157,0.958,0.992,0.396,PotentiallyUseful
Q272,Q272_R40_C9,0.858,4,0.966,0.988,0.52,PotentiallyUseful
Q272,Q272_R40_C10,0.934,341,0.912,1.0,0.354,Bad
Q272,Q272_R51_C1,0.957,394,0.929,0.989,0.472,Bad
Q272,Q272_R51_C2,0.817,167,0.967,0.993,0.528,Bad
Q272,Q272_R51_C3,0.918,271,0.966,0.991,0.466,Bad
Q272,Q272_R51_C4,0.986,412,0.892,1.0,0.251,Bad
Q272,Q272_R51_C5,0.845,77,0.966,0.993,0.422,PotentiallyUseful
Q272,Q272_R51_C6,0.848,139,0.961,0.985,0.587,Good
Q272,Q272_R51_C7,0.888,260,0.933,0.984,0.457,Bad
Q272,Q272_R51_C8,1.0,408,0.865,1.0,0.256,Bad
Q272,Q272_R51_C9,0.82,34,0.969,0.987,0.602,Bad
Q272,Q272_R51_C10,0.986,403,0.899,1.0,0.561,Bad
Q272,Q272_R52_C1,0.943,389,0.875,1.0,0.279,Bad
Q272,Q272_R52_C2,0.847,258,0.955,0.992,0.574,PotentiallyUseful
Q272,Q272_R52_C3,0.914,215,0.956,1.0,0.264,Bad
Q272,Q272_R52_C4,0.912,180,0.948,1.0,0.338,Bad
Q272,Q272_R52_C5,0.958,385,0.858,1.0,0.182,Bad
Q272,Q272_R52_C6,0.939,227,0.951,1.0,0.175,Bad
Q272,Q272_R52_C7,0.932,370,0.924,1.0,0.204,Bad
Q272,Q272_R52_C8,0.938,330,0.934,0.99,0.171,Bad
Q272,Q272_R52_C9,0.909,252,0.938,0.992,0.127,Bad
Q272,Q272_R52_C10,0.936,344,0.941,1.0,0.418,Bad
Q273,Q273_R3_C1,1.0,223,0.786,1.0,0.061,Good
Q273,Q273_R3_C2,0.894,232,0.935,0.993,0.297,Good
Q273,Q273_R3_C3,0.925,149,0.932,1.0,0.508,Good
Q273,Q273_R3_C4,0.96,261,0.891,1.0,0.323,Bad
Q273,Q273_R3_C5,0.94,144,0.92,1.0,0.129,Good
Q273,Q273_R3_C6,0.877,4,0.936,0.99,0.348,Good
Q273,Q273_R3_C7,1.0,258,0.826,1.0,0.156,Bad
Q273,Q273_R3_C8,0.902,238,0.909,0.967,0.385,Bad
Q273,Q273_R3_C9,0.892,95,0.93,1.0,0.515,PotentiallyUseful
Q273,Q273_R3_C10,0.912,98,0.934,1.0,0.303,PotentiallyUseful
Q273,Q273_R5_C1,0.855,18,0.963,0.991,0.501,Good
Q273,Q273_R5_C2,0.912,588,0.971,1.0,0.451,Good
Q273,Q273_R5_C3,0.884,107,0.936,1.0,0.322,Bad
Q273,Q273_R5_C4,0.903,155,0.953,0.987,0.352,Bad
Q273,Q273_R5_C5,0.881,28,0.933,1.0,0.414,Bad
Q273,Q273_R5_C6,0.888,84,0.956,0.983,0.255,PotentiallyUseful
Q273,Q273_R5_C7,0.918,729,0.968,0.996,0.382,Good
Q273,Q273_R5_C8,0.98,250,0.906,1.0,0.316,PotentiallyUseful
Q273,Q273_R5_C9,0.897,153,0.956,1.0,0.414,Bad
Q273,Q273_R5_C10,0.913,128,0.962,1.0,0.457,PotentiallyUseful
Q273,Q273_R7_C1,0.946,196,0.911,1.0,0.226,Good
Q273,Q273_R7_C2,0.961,242,0.81,1.0,0.107,Good
Q273,Q273_R7_C3,0.937,179,0.902,1.0,0.21,Bad
Q273,Q273_R7_C4,0.914,53,0.964,1.0,0.056,Bad
Q273,Q273_R7_C5,0.882,412,0.966,0.989,0.513,Bad
Q273,Q273_R7_C6,0.958,131,0.937,1.0,0.132,Bad
Q273,Q273_R7_C7,0.916,48,0.951,1.0,0.137,Bad
Q273,Q273_R7_C8,0.881,322,0.955,1.0,0.397,Bad
Q273,Q273_R7_C9,0.937,237,0.948,1.0,0.191,Bad
Q273,Q273_R7_C10,0.886,111,0.962,1.0,0.344,Bad
Q273,Q273_R8_C1,0.918,97,0.938,1.0,0.383,Good
Q273,Q273_R8_C2,0.979,262,0.728,1.0,0.088,Bad
Q273,Q273_R8_C3,0.909,64,0.945,1.0,0.255,Bad
Q273,Q273_R8_C4,0.939,265,0.857,1.0,0.409,Bad
Q273,Q273_R8_C5,0.892,271,0.945,0.994,0.295,PotentiallyUseful
Q273,Q273_R8_C6,0.947,105,0.943,1.0,0.374,Good
Q273,Q273_R8_C7,0.915,618,0.956,1.0,0.204,PotentiallyUseful
Q273,Q273_R8_C8,0.892,157,0.967,0.993,0.452,Good
Q273,Q273_R8_C9,0.913,9,0.941,1.0,0.423,PotentiallyUseful
Q273,Q273_R8_C10,0.865,243,0.964,0.979,0.427,Good
Q273,Q273_R9_C1,0.912,2,0.95,1.0,0.135,PotentiallyUseful
Q273,Q273_R9_C2,0.967,184,0.907,1.0,0.119,Bad
Q273,Q273_R9_C3,0.944,118,0.906,1.0,0.132,Good
Q273,Q273_R9_C4,0.964,233,0.926,1.0,0.227,Bad
Q273,Q273_R9_C5,0.911,653,0.955,1.0,0.168,Bad
Q273,Q273_R9_C6,0.923,176,0.92,1.0,0.107,Bad
Q273,Q273_R9_C7,0.901,50,0.933,1.0,0.28,Bad
Q273,Q273_R9_C8,0.911,103,0.961,0.992,0.242,Bad
Q273,Q273_R9_C9,0.945,225,0.912,1.0,0.21,Bad
Q273,Q273_R9_C10,0.929,353,0.914,1.0,0.084,Bad
Q273,Q273_R33_C1,0.874,21,0.97,1.0,0.365,Bad
Q273,Q273_R33_C2,0.951,197,0.914,1.0,0.325,Bad
Q273,Q273_R33_C3,0.891,46,0.955,0.992,0.352,Bad
Q273,Q273_R33_C4,0.882,68,0.951,0.99,0.422,Bad
Q273,Q273_R33_C5,0.931,7,0.961,1.0,0.363,Bad
Q273,Q273_R33_C6,0.883,445,0.973,0.985,0.417,Bad
Q273,Q273_R33_C7,0.913,127,0.943,1.0,0.261,Bad
Q273,Q273_R33_C8,0.888,149,0.972,1.0,0.323,Bad
Q273,Q273_R33_C9,0.887,725,0.972,0.996,0.361,Bad
Q273,Q273_R33_C10,0.897,239,0.969,1.0,0.453,Bad
Q273,Q273_R39_C1,0.849,76,0.977,1.0,0.569,PotentiallyUseful
Q273,Q273_R39_C2,0.914,50,0.959,1.0,0.428,PotentiallyUseful
Q273,Q273_R39_C3,0.982,221,0.831,1.0,0.153,PotentiallyUseful
Q273,Q273_R39_C4,0.86,323,0.967,0.988,0.478,PotentiallyUseful
Q273,Q273_R39_C5,0.923,65,0.965,1.0,0.325,PotentiallyUseful
Q273,Q273_R39_C6,0.887,58,0.93,1.0,0.324,Bad
Q273,Q273_R39_C7,0.879,71,0.959,0.976,0.586,PotentiallyUseful
Q273,Q273_R39_C8,0.864,290,0.969,0.988,0.442,PotentiallyUseful
Q273,Q273_R39_C9,0.901,22,0.938,0.984,0.105,Bad
Q273,Q273_R39_C10,0.886,165,0.938,0.993,0.209,PotentiallyUseful
Q273,Q273_R56_C1,0.892,126,0.956,1.0,0.422,Bad
Q273,Q273_R56_C2,0.908,152,0.967,1.0,0.462,Bad
Q273,Q273_R56_C3,0.908,155,0.951,1.0,0.24,Bad
Q273,Q273_R56_C4,0.897,103,0.929,1.0,0.471,Bad
Q273,Q273_R56_C5,0.944,221,0.914,1.0,0.314,Bad
Q273,Q273_R56_C6,0.919,75,0.934,1.0,0.355,Bad
Q273,Q273_R56_C7,0.841,79,0.949,0.968,0.487,Bad
Q273,Q273_R56_C8,0.981,248,0.859,1.0,0.137,Bad
Q273,Q273_R56_C9,0.981,228,0.815,1.0,0.059,Bad
Q273,Q273_R56_C10,0.981,261,0.854,1.0,0.317,Bad
Q273,Q273_R60_C1,0.979,267,0.756,1.0,-0.083,Bad
Q273,Q273_R60_C2,0.962,95,0.922,0.989,0.376,Bad
Q273,Q273_R60_C3,0.968,192,0.909,1.0,0.118,Bad
Q273,Q273_R60_C4,0.91,28,0.93,1.0,0.294,Bad
Q273,Q273_R60_C5,0.878,81,0.948,1.0,0.309,Bad
Q273,Q273_R60_C6,0.901,9,0.923,1.0,0.056,Bad
Q273,Q273_R60_C7,1.0,235,0.77,1.0,-0.079,Bad
Q273,Q273_R60_C8,0.963,227,0.835,1.0,0.227,Bad
Q273,Q273_R60_C9,0.981,190,0.686,1.0,0.006,Bad
Q273,Q273_R60_C10,0.915,208,0.834,1.0,0.159,Bad
Q273,Q273_R76_C1,0.887,167,0.939,1.0,0.399,Bad
Q273,Q273_R76_C2,0.906,165,0.931,0.993,0.276,Bad
Q273,Q273_R76_C3,0.927,210,0.936,1.0,0.153,Bad
Q273,Q273_R76_C4,0.933,171,0.908,0.986,0.201,Bad
Q273,Q273_R76_C5,0.966,199,0.829,1.0,0.12,Bad
Q273,Q273_R76_C6,0.929,65,0.944,1.0,0.259,Bad
Q273,Q273_R76_C7,0.87,98,0.955,0.992,0.431,Bad
Q273,Q273_R76_C8,0.892,30,0.94,1.0,0.324,Bad
Q273,Q273_R76_C9,0.921,104,0.959,0.993,0.38,Bad
Q273,Q273_R76_C10,0.934,73,0.962,1.0,0.501,Bad
Q274,Q274_R1_C1,0.932,220,0.933,1.0,0.444,Good
Q274,Q274_R1_C2,0.907,298,0.944,0.99,0.552,Bad
Q274,Q274_R1_C3,1.0,357,0.737,1.0,0.087,Bad
Q274,Q274_R1_C4,0.858,273,0.957,0.995,0.471,Good
Q274,Q274_R1_C5,0.827,20,0.967,0.987,0.388,Good
Q274,Q274_R1_C6,0.878,222,0.937,1.0,0.544,Bad
Q274,Q274_R1_C7,0.848,144,0.95,0.985,0.589,Bad
Q274,Q274_R1_C8,0.973,327,0.866,1.0,0.276,Bad
Q274,Q274_R1_C9,0.985,363,0.735,1.0,0.216,Bad
Q274,Q274_R1_C10,0.838,237,0.888,0.991,0.42,PotentiallyUseful
Q274,Q274_R3_C1,0.922,301,0.94,1.0,0.537,PotentiallyUseful
Q274,Q274_R3_C2,0.818,188,0.97,0.976,0.615,Good
Q274,Q274_R3_C3,0.845,214,0.958,0.992,0.584,Good
Q274,Q274_R3_C4,0.935,192,0.911,1.0,0.206,Good
Q274,Q274_R3_C5,0.873,120,0.976,0.994,0.367,PotentiallyUseful
Q274,Q274_R3_C6,0.856,151,0.968,1.0,0.61,PotentiallyUseful
Q274,Q274_R3_C7,0.91,65,0.936,1.0,0.225,Good
Q274,Q274_R3_C8,0.866,203,0.956,0.995,0.359,Good
Q274,Q274_R3_C9,0.847,10,0.967,0.994,0.598,PotentiallyUseful
Q274,Q274_R3_C10,0.912,111,0.908,0.993,0.318,PotentiallyUseful
Q274,Q274_R7_C1,0.905,153,0.931,0.992,0.244,Good
Q274,Q274_R7_C2,0.97,354,0.744,1.0,0.241,Bad
Q274,Q274_R7_C3,0.889,228,0.942,1.0,0.565,PotentiallyUseful
Q274,Q274_R7_C4,0.877,296,0.945,1.0,0.674,Good
Q274,Q274_R7_C5,0.927,144,0.935,1.0,0.273,PotentiallyUseful
Q274,Q274_R7_C6,0.819,141,0.967,0.995,0.661,Good
Q274,Q274_R7_C7,0.958,333,0.878,1.0,0.384,Bad
Q274,Q274_R7_C8,0.985,359,0.791,1.0,0.265,PotentiallyUseful
Q274,Q274_R7_C9,0.894,218,0.955,0.982,0.321,PotentiallyUseful
Q274,Q274_R7_C10,0.871,221,0.962,0.991,0.541,PotentiallyUseful
Q274,Q274_R12_C1,0.887,132,0.945,1.0,0.399,Bad
Q274,Q274_R12_C2,0.975,256,0.706,1.0,0.204,Bad
Q274,Q274_R12_C3,0.947,318,0.93,1.0,0.612,Bad
Q274,Q274_R12_C4,0.856,122,0.97,1.0,0.588,Bad
Q274,Q274_R12_C5,0.959,325,0.89,1.0,0.479,Bad
Q274,Q274_R12_C6,0.876,106,0.947,1.0,0.491,Good
Q274,Q274_R12_C7,0.914,145,0.956,1.0,0.481,Bad
Q274,Q274_R12_C8,0.865,185,0.955,1.0,0.553,Good
Q274,Q274_R12_C9,0.924,265,0.912,0.981,0.466,Bad
Q274,Q274_R12_C10,0.949,292,0.9,1.0,0.19,Bad
Q274,Q274_R20_C1,0.927,253,0.893,1.0,0.317,Bad
Q274,Q274_R20_C2,0.939,270,0.932,1.0,0.258,Bad
Q274,Q274_R20_C3,0.944,316,0.9,1.0,0.102,Bad
Q274,Q274_R20_C4,0.976,275,0.899,1.0,-0.137,Bad
Q274,Q274_R20_C5,0.986,344,0.745,1.0,-0.097,Bad
Q274,Q274_R20_C6,0.875,239,0.913,1.0,0.293,Bad
Q274,Q274_R20_C7,0.957,339,0.819,1.0,0.279,Bad
Q274,Q274_R20_C8,0.934,287,0.917,0.98,0.526,Bad
Q274,Q274_R20_C9,0.934,287,0.917,0.98,0.526,Bad
Q274,Q274_R20_C10,0.929,231,0.947,1.0,0.413,Bad
Q274,Q274_R41_C1,1.0,351,0.529,1.0,-0.325,PotentiallyUseful
Q274,Q274_R41_C2,0.947,291,0.932,1.0,0.258,PotentiallyUseful
Q274,Q274_R41_C3,0.933,301,0.947,1.0,0.561,PotentiallyUseful
Q274,Q274_R41_C4,0.858,121,0.946,0.994,0.286,PotentiallyUseful
Q274,Q274_R41_C5,1.0,369,0.0,1.0,0.007,PotentiallyUseful
Q274,Q274_R41_C6,0.932,317,0.912,1.0,0.264,PotentiallyUseful
Q274,Q274_R41_C7,0.958,325,0.875,1.0,0.325,Bad
Q274,Q274_R41_C8,0.971,346,0.671,1.0,-0.052,PotentiallyUseful
Q274,Q274_R41_C9,0.934,299,0.838,1.0,0.195,Bad
Q274,Q274_R41_C10,0.821,203,0.972,0.992,0.539,PotentiallyUseful
Q274,Q274_R56_C1,0.99,61,0.409,1.0,-0.075,PotentiallyUseful
Q274,Q274_R56_C2,0.926,280,0.949,1.0,0.372,Bad
Q274,Q274_R56_C3,0.904,172,0.962,0.992,0.511,Bad
Q274,Q274_R56_C4,0.875,217,0.96,0.992,0.52,Bad
Q274,Q274_R56_C5,0.896,127,0.906,0.992,0.149,Bad
Q274,Q274_R56_C6,0.848,2,0.966,0.988,0.414,Bad
Q274,Q274_R56_C7,0.962,244,0.88,1.0,0.341,Bad
Q274,Q274_R56_C8,0.895,241,0.961,1.0,0.519,Bad
Q274,Q274_R56_C9,0.875,198,0.949,1.0,0.463,Bad
Q274,Q274_R56_C10,0.876,10,0.969,0.988,0.271,Bad
Q274,Q274_R60_C1,0.858,442,0.972,0.984,0.453,Bad
Q274,Q274_R60_C2,0.876,111,0.973,0.995,0.523,Bad
Q274,Q274_R60_C3,0.867,434,0.971,0.988,0.301,Bad
Q274,Q274_R60_C4,0.895,23,0.91,0.993,0.006,Bad
Q274,Q274_R60_C5,0.902,115,0.893,0.994,0.028,Bad
Q274,Q274_R60_C6,0.902,100,0.96,0.993,0.306,Bad
Q274,Q274_R60_C7,0.945,308,0.799,1.0,0.037,Bad
Q274,Q274_R60_C8,0.89,201,0.953,1.0,0.437,Bad
Q274,Q274_R60_C9,0.9,247,0.97,1.0,0.568,Bad
Q274,Q274_R60_C10,0.949,274,0.923,1.0,0.217,Bad
Q274,Q274_R61_C1,0.951,270,0.938,1.0,0.377,Bad
Q274,Q274_R61_C2,0.833,221,0.924,0.983,0.289,Bad
Q274,Q274_R61_C3,0.919,313,0.923,1.0,0.285,Bad
Q274,Q274_R61_C4,0.867,108,0.971,1.0,0.408,Bad
Q274,Q274_R61_C5,0.882,20,0.956,0.987,0.551,Bad
Q274,Q274_R61_C6,0.899,158,0.964,0.992,0.046,Bad
Q274,Q274_R61_C7,0.923,298,0.932,1.0,0.181,Bad
Q274,Q274_R61_C8,0.946,325,0.916,1.0,0.163,Bad
Q274,Q274_R61_C9,0.922,289,0.923,1.0,0.399,Bad
Q274,Q274_R61_C10,1.0,360,0.654,1.0,0.074,Bad
Q274,Q274_R68_C1,0.951,284,0.908,0.99,0.307,PotentiallyUseful
Q274,Q274_R68_C2,0.961,322,0.928,1.0,0.376,Bad
Q274,Q274_R68_C3,0.936,293,0.937,1.0,0.339,PotentiallyUseful
Q274,Q274_R68_C4,0.874,201,0.948,0.983,0.333,PotentiallyUseful
Q274,Q274_R68_C5,0.874,150,0.936,1.0,0.204,PotentiallyUseful
Q274,Q274_R68_C6,0.858,291,0.962,0.996,0.373,PotentiallyUseful
Q274,Q274_R68_C7,0.891,115,0.965,1.0,0.411,Good
Q274,Q274_R68_C8,0.986,360,0.678,1.0,0.183,Bad
Q274,Q274_R68_C9,0.871,99,0.96,1.0,0.256,PotentiallyUseful
Q274,Q274_R68_C10,0.864,170,0.945,0.992,0.416,Good
Q275,Q275_R9_C1,0.975,260,0.608,1.0,0.231,Bad
Q275,Q275_R9_C2,1.0,278,0.567,1.0,-0.166,Bad
Q275,Q275_R9_C3,1.0,277,0.0,1.0,-0.096,Bad
Q275,Q275_R9_C4,1.0,276,0.581,1.0,0.263,Bad
Q275,Q275_R9_C5,0.974,266,0.631,1.0,0.046,Bad
Q275,Q275_R9_C6,1.0,259,0.66,1.0,0.098,Bad
Q275,Q275_R9_C7,0.935,23,0.889,1.0,0.345,Bad
Q275,Q275_R9_C8,0.958,185,0.69,1.0,0.188,Bad
Q275,Q275_R9_C9,0.974,262,0.568,1.0,0.304,Bad
Q275,Q275_R9_C10,1.0,261,0.619,1.0,-0.045,Bad
Q275,Q275_R15_C1,0.943,183,0.878,1.0,0.022,PotentiallyUseful
Q275,Q275_R15_C2,0.953,179,0.726,1.0,0.262,Good
Q275,Q275_R15_C3,0.979,193,0.836,1.0,0.014,Bad
Q275,Q275_R15_C4,0.944,54,0.88,1.0,0.297,Good
Q275,Q275_R15_C5,1.0,246,0.78,1.0,0.08,PotentiallyUseful
Q275,Q275_R15_C6,0.98,174,0.77,1.0,0.214,Bad
Q275,Q275_R15_C7,0.919,52,0.874,0.991,0.076,Good
Q275,Q275_R15_C8,0.957,67,0.884,1.0,0.276,PotentiallyUseful
Q275,Q275_R15_C9,0.919,372,0.891,1.0,0.179,PotentiallyUseful
Q275,Q275_R15_C10,0.873,24,0.897,1.0,0.276,PotentiallyUseful
Q275,Q275_R16_C1,0.976,256,0.821,1.0,0.237,Bad
Q275,Q275_R16_C2,0.952,147,0.891,1.0,0.279,Bad
Q275,Q275_R16_C3,0.958,201,0.828,1.0,0.075,Bad
Q275,Q275_R16_C4,0.982,180,0.855,1.0,0.219,Bad
Q275,Q275_R16_C5,1.0,263,0.822,1.0,0.228,Bad
Q275,Q275_R16_C6,0.964,39,0.843,1.0,0.038,Bad
Q275,Q275_R16_C7,0.982,171,0.877,1.0,0.304,Bad
Q275,Q275_R16_C8,0.92,21,0.871,0.99,0.188,Bad
Q275,Q275_R16_C9,0.957,237,0.873,1.0,0.202,Bad
Q275,Q275_R16_C10,1.0,261,0.847,1.0,0.309,Bad
Q275,Q275_R24_C1,0.948,162,0.868,1.0,0.116,Bad
Q275,Q275_R24_C2,0.915,40,0.906,1.0,0.282,Bad
Q275,Q275_R24_C3,0.897,83,0.915,0.977,0.346,Bad
Q275,Q275_R24_C4,0.917,417,0.913,0.989,0.288,Bad
Q275,Q275_R24_C5,0.985,67,0.886,1.0,0.207,Bad
Q275,Q275_R24_C6,0.953,130,0.88,1.0,0.214,Bad
Q275,Q275_R24_C7,0.946,47,0.861,1.0,0.053,Bad
Q275,Q275_R24_C8,0.938,211,0.879,1.0,0.371,Bad
Q275,Q275_R24_C9,0.953,238,0.856,1.0,0.169,Bad
Q275,Q275_R24_C10,0.923,100,0.872,0.988,0.158,Bad
Q275,Q275_R27_C1,0.934,37,0.847,1.0,-0.0,PotentiallyUseful
Q275,Q275_R27_C2,0.98,185,0.786,1.0,0.029,PotentiallyUseful
Q275,Q275_R27_C3,0.911,208,0.809,1.0,0.127,Bad
Q275,Q275_R27_C4,0.958,196,0.824,1.0,0.142,Bad
Q275,Q275_R27_C5,0.954,120,0.886,1.0,0.194,Bad
Q275,Q275_R27_C6,0.957,82,0.88,1.0,0.164,Bad
Q275,Q275_R27_C7,0.909,93,0.882,1.0,0.32,Bad
Q275,Q275_R27_C8,0.975,258,0.833,1.0,0.388,Bad
Q275,Q275_R27_C9,0.933,70,0.877,0.991,0.007,PotentiallyUseful
Q275,Q275_R27_C10,0.97,78,0.81,1.0,0.009,PotentiallyUseful
Q275,Q275_R32_C1,0.976,241,0.569,1.0,0.082,Bad
